['TAREI', 6.413962053582403]
['LAUZI', 5.460165870315482]
['DOLIE', 5.459904968857544]
['TURBA', 5.459813278979053]
['CADRE', 5.459326125344695]
['GAUSI', 5.458762636730566]
['SUMAR', 5.4582361024853485]
['OARDE', 5.457880125880755]
['LINSE', 5.4578769706392425]
['ALOCI', 5.457542173021296]
['ZASTI', 5.457499914293455]
['SIREP', 5.457481694333823]
['SERBA', 5.457290733419638]
['RASZI', 5.457249974821624]
['MILAN', 5.457123608676257]
['MURIN', 5.457080250010015]
['TUSIM', 5.456811788184824]
['NOPAI', 5.4565683647019805]
['ORDIE', 5.456554514951149]
['NEGAI', 5.456447428768531]
['ALINT', 5.456301688922524]
['TUFEI', 5.45604426332557]
['EURIP', 5.455621870278261]
['CERBI', 5.455249334257239]
['MISEL', 5.4551482072128605]
['CODIA', 5.455145186006551]
['MOCEA', 5.455069892957912]
['URMAT', 5.454788120163347]
['BUSEA', 5.4546918144577]
['MAFIE', 5.45466338792003]
['PUISE', 5.454319670111166]
['COREU', 5.4539120909075836]
['ATONI', 5.453686468930563]
['BERCI', 5.453256335260294]
['ZOREI', 5.453118643810596]
['PATRU', 5.453076136190563]
['LUCSI', 5.45295956299756]
['COBAI', 5.4527593657531686]
['MISCA', 5.452563328498603]
['OUASE', 5.452405794456975]
['FASTI', 5.452402272783503]
['SUGEI', 5.452007160172035]
['CRIME', 5.451978343476847]
['TABEL', 5.451881313903616]
['UNCIE', 5.451836616920243]
['VECIA', 5.451789323321836]
['RODEA', 5.451669109119434]
['SCUTI', 5.451640164568778]
['PESTA', 5.451388347855712]
['DAOLI', 5.45117257434709]
['ROZIA', 5.45101986939148]
['BUNEI', 5.45100888319814]
['OSCEI', 5.450939968504561]
['HAURI', 5.450808572848422]
['ARBIU', 5.450375757984726]
['SARGE', 5.450191514260401]
['CAFRI', 5.449856722725052]
['FIARE', 5.449548055296315]
['COSIT', 5.449138098257109]
['BAIUL', 5.449117611899965]
['ROIBA', 5.448937383421748]
['RADIO', 5.448711914300774]
['SORIM', 5.448459764858437]
['RAGET', 5.448314874753936]
['AMICE', 5.448193357935909]
['DONAI', 5.447509179148451]
['UISEM', 5.4473026794825135]
['SUNCI', 5.447110440992027]
['APRET', 5.446387508009143]
['ARSEN', 5.446370273488473]
['ALGEI', 5.446184459668831]
['OMNIA', 5.445974751460004]
['PLIAU', 5.445887042520085]
['NOMEI', 5.4455311823642445]
['ROTIM', 5.445009888663558]
['USILE', 5.444984784577528]
['ORGIA', 5.444836855464693]
['BADEI', 5.444591383434781]
['ZETUI', 5.44439678153727]
['MORAL', 5.444117646751122]
['ROIUL', 5.443866981939551]
['EMAIL', 5.443448295099564]
['LOTCA', 5.4432083701991845]
['LAPIN', 5.443115331978921]
['NOURA', 5.442941667361835]
['SUPRA', 5.442886615219737]
['BELIT', 5.4428477583534365]
['CUIBA', 5.442665482122438]
['RABIC', 5.44170796224341]
['TINEM', 5.441701945194]
['BARNE', 5.441539522155704]
['ORTIC', 5.441441166894874]
['PALCE', 5.441007595629639]
['CONTI', 5.440581417180332]
['CLISE', 5.4405162239222085]
['CEDRI', 5.440407254818082]
['UNICA', 5.439890689061051]
['ZACUI', 5.439670739008439]
['SERUL', 5.439666429207895]
['CIUPA', 5.439641892514543]
['RUMTE', 5.439258279672227]
['DIENA', 5.43897315935386]
['PITAC', 5.43895667888724]
['HURIE', 5.438781194283873]
['UDIRA', 5.4387265159615374]
['JARIT', 5.438363552896633]
['REDAT', 5.438166872438809]
['BACIL', 5.438070482800492]
['COSTA', 5.437872864835301]
['PAGEI', 5.4375219590171255]
['ROSTE', 5.437110475312358]
['MULSI', 5.436991160267562]
['POMAI', 5.436990034302264]
['AMUSI', 5.436648068486471]
['TONAL', 5.43663705670246]
['VIRAU', 5.436357041544727]
['VETRI', 5.436167820057934]
['GERAT', 5.43584494270512]
['BOTEA', 5.435422277402413]
['SUNET', 5.43444926945383]
['APLIT', 5.4341747496420805]
['ORTAC', 5.434065983482364]
['BEUTA', 5.434021954725215]
['NADIR', 5.433773128541332]
['DELTA', 5.43374712535576]
['ORBIE', 5.43318089174722]
['CIUME', 5.433149080969701]
['TUSAM', 5.432818805682803]
['PAUCE', 5.431963315641255]
['AMINE', 5.431580710688477]
['OCNEI', 5.4315169613827]
['PASIN', 5.431333406824106]
['VACUI', 5.431014683474951]
['TISUL', 5.4308069094797755]
['FATOI', 5.430708384609729]
['ZERIT', 5.430654138482081]
['ROBEA', 5.430532306822742]
['RABIN', 5.429823827420374]
['RASOL', 5.42979477393659]
['ABURI', 5.429746361939759]
['OARBE', 5.429313962850133]
['AUROS', 5.42927293613584]
['NATUL', 5.429255684232502]
['MATUL', 5.429222170192972]
['REBAT', 5.428825771838033]
['PASLE', 5.428823268774247]
['CAFTI', 5.428775180506688]
['TRAGI', 5.428380348549766]
['RUNIC', 5.427999772273466]
['FACUI', 5.427962038738632]
['COPIE', 5.427962036143444]
['PANER', 5.427611790253948]
['PONEI', 5.4276010423622765]
['FERIT', 5.427391710133256]
['HORAI', 5.427272750931803]
['MANSE', 5.427253120972451]
['BISAT', 5.426437687440478]
['LUCRE', 5.426284384580418]
['SODEI', 5.425685815270268]
['BIUTE', 5.425615912792096]
['TANGI', 5.4255670554558115]
['IADES', 5.425445890982488]
['NOUTA', 5.4254424685822755]
['CRIDA', 5.425396296374318]
['PRIAN', 5.425116859837306]
['PUSTI', 5.425040739678218]
['MINER', 5.424943957943371]
['RANGI', 5.424746166571181]
['TABLE', 5.42469448662767]
['MELIC', 5.424582432051276]
['ALGIE', 5.42433289098883]
['SONAT', 5.424329888300541]
['PISTE', 5.42400261411924]
['LUPTI', 5.4238244458667975]
['IRUPA', 5.423587184962427]
['OLTAR', 5.423568278715781]
['MIAUN', 5.423564314929082]
['CITUL', 5.4233172196274095]
['ATINU', 5.423110397488175]
['ITEAM', 5.423085412256001]
['CALPE', 5.42301347845086]
['PITAN', 5.422583242622136]
['BADIE', 5.42204033337176]
['TRONA', 5.421651233144175]
['LOURE', 5.421481431450518]
['OPARI', 5.421357195478572]
['CLIMA', 5.421094159198463]
['GATER', 5.420907416323381]
['CEAUN', 5.420889046924506]
['BASET', 5.420866257211272]
['UDARI', 5.420478515616943]
['TIPLE', 5.420303205280505]
['GELUI', 5.4201897676484405]
['SACUL', 5.4201636522908325]
['GRAIT', 5.420117248243436]
['GAUNI', 5.420096321206062]
['SUPTA', 5.420073627910403]
['TEVUI', 5.419972683150654]
['EMISA', 5.419943843124839]
['ZULIE', 5.419538808178879]
['VRATI', 5.4192046439091595]
['OTICE', 5.419061953304934]
['SOCAT', 5.419041481611343]
['VALIU', 5.4187833742544855]
['FERTA', 5.418774967871955]
['ROTAM', 5.4187232323855286]
['GARLE', 5.418351332869619]
['MLACI', 5.418132415647391]
['SAFIR', 5.417550506569026]
['RUJAI', 5.417463543474036]
['BASTE', 5.417224525988354]
['DESTI', 5.416703819830342]
['CUTAM', 5.416417650471002]
['TREBI', 5.4162781450644175]
['CLENI', 5.4162775966209225]
['BASCI', 5.416272637928236]
['SPOIA', 5.415271676993152]
['CASUL', 5.415146075959718]
['SEPAR', 5.4148183534533745]
['PAUNE', 5.414728115639485]
['INTRE', 5.414397128373659]
['MORSA', 5.414211035583807]
['DELIU', 5.414105259534104]
['RABLE', 5.413761924859752]
['SALEP', 5.413393600885635]
['OSETA', 5.413125129106249]
['FULIE', 5.412894724662917]
['ALDUI', 5.412678011727304]
['LUNCI', 5.412312381601415]
['SANUL', 5.412279502392138]
['DIACE', 5.4122495917605775]
['TUCAN', 5.41209988770733]
['RUSCE', 5.411899026924757]
['ANTIC', 5.4118011855107895]
['BALIC', 5.411483184260028]
['SURDA', 5.411185828124116]
['BORTI', 5.41101666460346]
['LAUDE', 5.410901932713407]
['AGERI', 5.41063260880959]
['SIRAG', 5.410501551664612]
['CREMA', 5.410494299147221]
['TRAPE', 5.410449652722909]
['MULSA', 5.4103119505518915]
['ESUAT', 5.410078068776518]
['HILEA', 5.409984541830506]
['MURSE', 5.4094933846556374]
['MUSLI', 5.409475808427064]
['METAN', 5.409253111538663]
['BITER', 5.4089451171794405]
['NOTAR', 5.408821535662339]
['LEHAI', 5.408733990278226]
['LITOU', 5.408484637631008]
['TOCAU', 5.408411959263151]
['COASE', 5.408286963589518]
['OMETI', 5.4081511660057355]
['FRATI', 5.408072505304691]
['BASNI', 5.407558283644521]
['DUPAI', 5.407420944363603]
['DUCEA', 5.406801107464501]
['LUCIS', 5.406623508798421]
['AVLIE', 5.406572919090512]
['SOBEI', 5.406551597476282]
['POCIE', 5.406413752484573]
['CREAM', 5.40637232244691]
['COTIS', 5.405633445888669]
['MORNI', 5.405632361641091]
['CALZI', 5.405578752577454]
['FINEA', 5.405383027004429]
['CIORT', 5.405215608772138]
['URGIE', 5.404913634695219]
['TEISM', 5.4047820904252815]
['RIZAT', 5.4047205788995685]
['SUNCA', 5.40457054999281]
['MACES', 5.404487714728295]
['POETA', 5.4039187160688185]
['RITOS', 5.403655339056771]
['OPIAT', 5.403561768783969]
['PICAU', 5.403197172170517]
['GUITE', 5.403151082397063]
['TAXEI', 5.403137992023618]
['ROAST', 5.402946315982508]
['APESI', 5.402849198264912]
['MULTE', 5.402332270862164]
['ARDIL', 5.402194708754541]
['SUCNA', 5.402066463850416]
['GACIT', 5.402038353411808]
['NOSTI', 5.402013288850288]
['OLPEI', 5.401653136693757]
['POARE', 5.4016222956910225]
['SOIUL', 5.4014677275429515]
['FANTI', 5.401183955431314]
['NUDEI', 5.400972256940797]
['SUPAT', 5.400935596799109]
['CLAIM', 5.400900378225414]
['RUDIT', 5.400588803156228]
['ROSCA', 5.400324939658154]
['ZICEA', 5.3996413071607385]
['LAMPI', 5.399597737738625]
['DELIR', 5.399552258298387]
['CUSER', 5.399526094251562]
['COLAU', 5.399515591840597]
['ODAIE', 5.399450828453303]
['FUNIA', 5.3993374102558755]
['ICTER', 5.399295854480096]
['BOIRE', 5.398742858418201]
['LOGIA', 5.398348165121789]
['CINAM', 5.398332434428485]
['BOLEA', 5.397850077641186]
['TOSCA', 5.397729620632032]
['BILET', 5.3976513121435445]
['GALET', 5.39761621237234]
['LORAN', 5.397530845965194]
['GALCI', 5.397378442427091]
['LIPSA', 5.397291426391272]
['NURSE', 5.397016688753456]
['MATOR', 5.3962964987553645]
['NALBI', 5.396046668210127]
['SALBE', 5.395757547028667]
['MANCE', 5.395569274179837]
['FAINE', 5.395412142966745]
['ZOAIE', 5.395063632992421]
['ANIME', 5.395012755251729]
['AUZIT', 5.394811782212873]
['LATOS', 5.394723803335493]
['PANEL', 5.394700694328266]
['RAZNI', 5.393347335940877]
['CADET', 5.393331739266269]
['ALBUI', 5.3932464411896754]
['PAZEI', 5.393115308477344]
['DIRES', 5.392325480102917]
['CULMI', 5.392088910241426]
['NOIMA', 5.392057891505867]
['SPERI', 5.391961116860921]
['PIOTE', 5.391850943346565]
['VUIRE', 5.391376921545699]
['AMUTE', 5.391321658226659]
['SEMNA', 5.3912925445120745]
['FIRET', 5.3912402964732635]
['SUGEA', 5.390600117776078]
['DRACI', 5.3903864133516155]
['MOLAT', 5.390256461084331]
['TUNEL', 5.390206266627264]
['FOLIA', 5.3901825706392135]
['ZOREA', 5.390093645974791]
['GUMAI', 5.390022392705959]
['PASIM', 5.389823254781206]
['MOSTI', 5.389738870222645]
['PARUL', 5.389713729512906]
['CIUDA', 5.389667501586149]
['REDAU', 5.389278228248611]
['ALUNE', 5.389126995447641]
['DINTA', 5.388815517183141]
['CORLE', 5.388612817976415]
['CORAN', 5.388497180294732]
['URSAC', 5.388496428307817]
['BUCEA', 5.3884578318932945]
['OMITE', 5.388351901806049]
['LENIM', 5.388165837668601]
['CONTA', 5.387988582604092]
['SERVI', 5.387938883814906]
['ASUMI', 5.387790498493905]
['PISER', 5.387728808743601]
['HAUIT', 5.387600344015674]
['SLUTE', 5.387553720287545]
['PLITE', 5.387512293755353]
['CUPRA', 5.387360210102291]
['ERUPI', 5.387033279190939]
['UDATI', 5.386570783421797]
['VIUTA', 5.386476260879583]
['APULI', 5.386473113484166]
['MARFI', 5.386116107226644]
['PETAS', 5.386024210391354]
['CERUL', 5.386009133539236]
['LUSIN', 5.385820864340208]
['DICTA', 5.3856930061851145]
['LUPTA', 5.385672094059832]
['ORBEA', 5.385610480134206]
['BRUTI', 5.385457476070006]
['CLINE', 5.38532019376877]
['ISCAT', 5.385309669014385]
['COSAR', 5.385262294914111]
['FOAIE', 5.385243126769591]
['SIPCA', 5.385155836749274]
['EDITA', 5.384895365594822]
['MATUC', 5.384849631855499]
['TOCNI', 5.384466943355343]
['BUIAC', 5.383877080539904]
['BOSEI', 5.38371797820426]
['CRABI', 5.383703761797929]
['NAZUI', 5.383508365611655]
['SETUL', 5.382403599997025]
['BINTA', 5.382236782186046]
['SADIC', 5.382184164830132]
['VARIO', 5.3820659832578155]
['LIMAN', 5.381685469809663]
['FERAT', 5.381393550897193]
['PUSTA', 5.381239566827751]
['HIRTA', 5.381180042365217]
['LEPSI', 5.381069481238455]
['OCELI', 5.380941358456732]
['MUCAR', 5.380669317290698]
['STRIC', 5.380600387898465]
['DANCI', 5.380405823962958]
['EPILA', 5.379946696236051]
['FARIN', 5.379929774232016]
['RAMUL', 5.379924860037452]
['BERNA', 5.379676555611949]
['NEVIA', 5.379525963132087]
['MUTIC', 5.3794462590125525]
['SEDIU', 5.379384299368582]
['TILDE', 5.379366855909983]
['SPETI', 5.379271522096361]
['LUNCA', 5.379238694950874]
['ATEUL', 5.379221726028785]
['TEASC', 5.379144818605511]
['VIRAL', 5.379133380570374]
['FATIS', 5.378486151749936]
['TRUPA', 5.378271239172085]
['NUCAR', 5.378157612854049]
['AZERI', 5.378066320353753]
['MEFIA', 5.377883552063307]
['BRACI', 5.377824960808443]
['MOINE', 5.377133447566307]
['BATCE', 5.376684689940637]
['VROIA', 5.3763815282194845]
['GALIS', 5.3761474110736]
['SAREZ', 5.375452701117486]
['AVERI', 5.375383036782017]
['PAVEI', 5.37531214054412]
['DUMEI', 5.375306708090816]
['CRAME', 5.374919777385108]
['PACLE', 5.374759429648273]
['EROIC', 5.374676623451349]
['RATEZ', 5.374591310341753]
['PAZIE', 5.374062965757734]
['UCISE', 5.373849241826901]
['HARSI', 5.373836944193982]
['SONAR', 5.373373412667179]
['ASPRI', 5.373306729250812]
['MIRUL', 5.373251380832697]
['ORNAU', 5.373226396130517]
['PRIMA', 5.372919553652065]
['SLEIM', 5.372900017696828]
['GERAU', 5.372742205052094]
['UNTAR', 5.372525048946936]
['SEPCI', 5.372346652533264]
['NEMAT', 5.372195672390034]
['MACRU', 5.372007423565968]
['FALSI', 5.3719021934326925]
['SPIRE', 5.371856572134461]
['SMACI', 5.371563762298318]
['MORNA', 5.37152137564315]
['ONURI', 5.371211827305461]
['PECIU', 5.370888943559625]
['SLANE', 5.370813901694663]
['TICUL', 5.370391549489299]
['CERGI', 5.3702476180314775]
['TIGRE', 5.370070464334491]
['SEZUI', 5.370069146930464]
['PUNTI', 5.369635583859427]
['TUNAM', 5.36961628728544]
['COLET', 5.3692735391883115]
['BRATE', 5.369236081157606]
['OCINA', 5.369105482853551]
['TERAZ', 5.369078005805221]
['INECA', 5.368506855675316]
['IMALE', 5.368492370046272]
['TAFNI', 5.368307647770669]
['PINTE', 5.368304271913072]
['STANE', 5.36828157814067]
['CLASE', 5.3681960449032085]
['LARVE', 5.367889368619445]
['LADIN', 5.367823467620147]
['SURAD', 5.3676528854748335]
['PURIC', 5.367483945505827]
['PETIC', 5.367333627087461]
['BOITE', 5.3672013409609916]
['BAREM', 5.366926178590104]
['PRICE', 5.366675637524651]
['EMANI', 5.366659094835947]
['RAVNI', 5.366421800423115]
['DARME', 5.366417433503917]
['HUIRA', 5.3655534299298475]
['BUTAR', 5.365188296423415]
['POATE', 5.365180288043576]
['ZARIM', 5.36511047227452]
['MOALE', 5.365006680126557]
['SLAPI', 5.364964266726785]
['SUPAR', 5.364918865184575]
['BISAU', 5.364630428133341]
['CEHAI', 5.364621710050827]
['FARMI', 5.364582655656538]
['BORTA', 5.36451010237922]
['LIMES', 5.364416623103467]
['SOVAI', 5.3641602055611965]
['GRETI', 5.364128687419641]
['CODEI', 5.363998458124323]
['URLAM', 5.3636931315386684]
['LIPCA', 5.363582893426033]
['BANET', 5.363554029671273]
['COANE', 5.3631910357739905]
['ROZEI', 5.363136251464703]
['NOTAU', 5.362793816657683]
['CALDE', 5.362745715903662]
['BANCI', 5.3625216868789565]
['LAVIU', 5.362513594730619]
['NACRU', 5.362458111736958]
['VOIRA', 5.362449700088489]
['OPAIT', 5.362410880694413]
['UILOR', 5.362118001995245]
['BENTI', 5.362116107904203]
['LUFEI', 5.362096301023537]
['CURME', 5.361811199889328]
['CRAUL', 5.361185320418006]
['RANDE', 5.359969217693947]
['TUNSE', 5.359844637730047]
['OLEIC', 5.359663980752479]
['BALSE', 5.359349803671128]
['CULMA', 5.358925504645537]
['TALON', 5.358733315766439]
['PLISA', 5.358662678751785]
['HARTE', 5.358405297038171]
['FAUNI', 5.358302448986482]
['SOFAI', 5.358293982077888]
['TUCAM', 5.358278453990674]
['LOZIA', 5.358145907270444]
['PENAT', 5.357811851022732]
['DORIT', 5.357787249293307]
['OCILE', 5.357680192565426]
['BAUSE', 5.3575808361930815]
['TABES', 5.357539099106175]
['VASLI', 5.356933335013205]
['SEMIC', 5.356860272970212]
['URSIN', 5.356533789439418]
['PATME', 5.356528235994659]
['FUSEI', 5.356399868268606]
['SCUAR', 5.356194673247214]
['PAIOS', 5.356185318731757]
['NOUAR', 5.355494381693163]
['TINDA', 5.3553846519173005]
['ARSUL', 5.355105879473787]
['UMANI', 5.3549285723685305]
['PARGI', 5.354836855353302]
['MELAN', 5.3546873765456855]
['LATOC', 5.354523792688183]
['VALCI', 5.354279501992905]
['DESIR', 5.354153767158874]
['VIELA', 5.353731773629974]
['NAIVE', 5.3534250855960295]
['AGITE', 5.353414006687359]
['VUIET', 5.3533934972611465]
['BURCI', 5.353162794917818]
['CURBI', 5.3528149468870145]
['MOTAU', 5.352751135389492]
['FOTEI', 5.352691418742053]
['VURTA', 5.3524846535577995]
['SABIN', 5.352247481376558]
['PRESA', 5.351799468148435]
['CAMPI', 5.351348186278327]
['PISCA', 5.35125988736255]
['VALET', 5.3512424498267155]
['CUPIT', 5.351194273628564]
['UNISE', 5.350966468185651]
['ARCUS', 5.350911607371635]
['GADEI', 5.350906305498089]
['BURSA', 5.350786795273384]
['SAGNI', 5.350628076778917]
['JERUI', 5.350501505829499]
['MATOL', 5.350438465729126]
['SUAVI', 5.350424330967996]
['HALIT', 5.349788562336728]
['NOCTI', 5.349653627514831]
['LICUR', 5.349613055689754]
['DUELA', 5.349451789521469]
['FOIRA', 5.349270728123709]
['MOSIT', 5.349007286181446]
['POCEA', 5.348909229242983]
['ROZIE', 5.348827184904559]
['CITRO', 5.34870311956133]
['TRUDI', 5.3486690968936355]
['RUPTE', 5.348536004712877]
['ASCET', 5.348442929649744]
['OPUIE', 5.348368598343405]
['AVETI', 5.348059836383721]
['VARSE', 5.347644309409624]
['BUISE', 5.347540811179063]
['MATRO', 5.34738475449002]
['CODIE', 5.347337832527087]
['SPITE', 5.347316210559166]
['LOFAI', 5.34715996916372]
['OMISA', 5.346999387024212]
['SEDAT', 5.346862200375514]
['INTER', 5.3464567000083205]
['SOREC', 5.346389497509623]
['BEUCI', 5.346321180824548]
['HARCI', 5.34595364424847]
['RIPAM', 5.345700167279692]
['ATOMI', 5.345616749428908]
['PLASI', 5.345585447662108]
['ABTIU', 5.345290216189924]
['POTIR', 5.345263417669678]
['SUPLI', 5.344789349430111]
['INOTA', 5.344739512871632]
['METRU', 5.34467355486063]
['BRUTA', 5.344627580037626]
['PALEO', 5.3441231773643985]
['STIME', 5.3439480646522775]
['NEUMA', 5.343863017224615]
['NUMIT', 5.3436548164691215]
['ORGIE', 5.343604921338087]
['ROLAN', 5.343565958168093]
['STEAN', 5.3433656419517135]
['LASOU', 5.343260636439799]
['CAPSE', 5.343014244954029]
['USORI', 5.342690814560489]
['FALET', 5.342679114501111]
['FALCI', 5.3426209057091505]
['TIGLA', 5.34245298055137]
['SUBRA', 5.34236046507914]
['SPERA', 5.342357525344718]
['BURET', 5.342333877372166]
['SUMET', 5.342115628415552]
['UMILE', 5.341906903160319]
['OFTAI', 5.341777609029005]
['MANEC', 5.341439082184144]
['AHTIE', 5.341258236607846]
['DINAR', 5.340856991609057]
['HUITA', 5.340811424598237]
['BOIER', 5.340785168715138]
['LUTEO', 5.340337335864664]
['UNDAI', 5.340334031658845]
['COBEI', 5.340212725081178]
['TAGLE', 5.339832150505249]
['APUSI', 5.33980647390371]
['CARJI', 5.3397782500956685]
['PIUAM', 5.339679197828319]
['ROIBE', 5.339352612039539]
['LUSAM', 5.339278779930337]
['URSIM', 5.338921013526606]
['URZEA', 5.338670741042249]
['SADIM', 5.338484039314124]
['OVREI', 5.338380641387716]
['ARTOS', 5.338264187057835]
['VAMUI', 5.337664051664921]
['GRILA', 5.33760520636315]
['BORAT', 5.337473781746938]
['ENOTI', 5.3373706923178945]
['MUSCI', 5.337128896935412]
['FILAT', 5.337058216196877]
['CIUNT', 5.337020046423246]
['TEANC', 5.336390160053949]
['COLNA', 5.33577158911191]
['FARSE', 5.335701342386686]
['BOIAU', 5.3356299964730285]
['REGAT', 5.335624998120522]
['SECAM', 5.335471424643874]
['VOITA', 5.3351549271945755]
['MOLAR', 5.33513110757845]
['VERSI', 5.334985624283447]
['LIAZE', 5.334813253508363]
['FOSAI', 5.334681708029147]
['TIPAM', 5.334482143690428]
['TONER', 5.334353078665411]
['ZEINA', 5.334026727606024]
['PATUL', 5.333763160714343]
['SAMUL', 5.333128269759431]
['RAPUS', 5.333111495327382]
['DAUNE', 5.332752001886133]
['CROSA', 5.3319672122999195]
['CLOTA', 5.33168529677504]
['MUSTE', 5.331434746998286]
['CIUPE', 5.3312720542918495]
['SOCAU', 5.331104968208774]
['ABILE', 5.33086323190314]
['SONAU', 5.330850888239213]
['SCALE', 5.330819817009832]
['RAMPE', 5.330297526465352]
['BASIC', 5.330201922637108]
['ISCAU', 5.330003804721171]
['MINUT', 5.329976975507799]
['LABIO', 5.3299640577428296]
['BUTOI', 5.3299179120018]
['CRAUN', 5.3297216524526885]
['CULES', 5.329681064785402]
['PLICA', 5.329605711406383]
['HAMEI', 5.329595924426713]
['REDIS', 5.329244577202413]
['MOTCI', 5.329239589934807]
['SOMAT', 5.328963269988439]
['SOPTI', 5.328925208516888]
['SERVA', 5.328922800421163]
['LUNIC', 5.328659843558506]
['FURAT', 5.3284682184108005]
['HASTI', 5.3282510195083415]
['RUMAN', 5.328196079656643]
['FUMAI', 5.3264805905094255]
['SURPE', 5.326390611794829]
['DOSEA', 5.325953257437924]
['PUNTA', 5.325577155418479]
['BULAT', 5.325568558801918]
['CURBA', 5.325549636858205]
['CANID', 5.325435470841866]
['CLIPA', 5.325218981687109]
['OARZE', 5.32512645410679]
['BUIAM', 5.325095294068361]
['SELBA', 5.324817674191712]
['FOITA', 5.324635414977356]
['VRETI', 5.324559899553927]
['UDIRE', 5.324433339437199]
['UNICE', 5.324403378929786]
['ELIDA', 5.324195410393534]
['GATIM', 5.323578757259164]
['RIGLA', 5.323398966010777]
['CAPES', 5.323115404572261]
['PURIM', 5.323029913518927]
['BONEI', 5.32265776394831]
['NABOI', 5.322416060464859]
['DUSTI', 5.322210640595425]
['VITAL', 5.322005702896683]
['OBTIE', 5.321986998198265]
['SUCIM', 5.321968177140615]
['VOLEI', 5.321876034155421]
['LIUDE', 5.321856026420353]
['BINAR', 5.321695668273754]
['OSTIL', 5.321683608066034]
['TAMPE', 5.321508479918553]
['CUVEI', 5.321466498687683]
['BURCA', 5.321458442516281]
['PETIM', 5.321382367597614]
['MICUT', 5.32131089743384]
['SPRIT', 5.321280373142975]
['INCAT', 5.3209561558050495]
['NASIP', 5.320846845592309]
['IERHA', 5.320658975470079]
['GASTE', 5.320648410817491]
['BUDAI', 5.320633343495095]
['OLACE', 5.3203585201054455]
['SUDIT', 5.320178290327775]
['AROME', 5.32005380173923]
['BALUT', 5.319733098125636]
['TORBA', 5.319721440151728]
['ASTRU', 5.319701963360054]
['PLACI', 5.31953071341229]
['ALBIT', 5.31924430778451]
['ECART', 5.319240825400112]
['TAIND', 5.319008142738552]
['LECUT', 5.318697218851052]
['TEUGA', 5.318278744495786]
['DOARE', 5.318197030069574]
['HOTIA', 5.318060285995506]
['APTER', 5.318034278820316]
['TRUDA', 5.317732584193021]
['PENAR', 5.317660819665719]
['HOREI', 5.317523431757498]
['PALME', 5.317445341667858]
['AZURI', 5.317250737321895]
['SAMOT', 5.3164451783173305]
['SOLIM', 5.316333386882355]
['NITUL', 5.316275179724559]
['PORCI', 5.3160543076621405]
['OBARI', 5.315922854469782]
['PLATE', 5.315751645600675]
['DUALE', 5.315470654257017]
['ROSIM', 5.315429008171039]
['SPETA', 5.315051236865278]
['POLUA', 5.314794474904369]
['SIMEN', 5.3147914935944005]
['PORTE', 5.314695501463274]
['MOASE', 5.314630714522828]
['TURBE', 5.314592719776129]
['OSENI', 5.314400897186406]
['OTACE', 5.314160946243596]
['POISE', 5.314085123538506]
['APUCI', 5.313602502265824]
['PAROL', 5.313353940219241]
['BAUNE', 5.3131599432124625]
['SACOU', 5.3129480125173]
['IRUPE', 5.3129003418367]
['MITUL', 5.312876322678754]
['LUMET', 5.312487358757358]
['PLUTI', 5.312425937928498]
['CERGA', 5.312240692781174]
['IUBET', 5.312071532895396]
['TOIAG', 5.312043266686925]
['DRESI', 5.311861925860228]
['CUVIE', 5.310767144105512]
['MASUL', 5.310403340734883]
['HATRE', 5.310338145606736]
['ULEMA', 5.310332366621183]
['IDEAT', 5.310298224316533]
['HAISE', 5.309829663521427]
['HAULI', 5.30975417423029]
['PRASE', 5.3097272945300755]
['NEIOS', 5.309644930470579]
['UIESC', 5.309643409934964]
['TIMUS', 5.30884417119572]
['TAPUL', 5.308670627414927]
['TREZI', 5.308599307854478]
['LAXEI', 5.308462014380761]
['ARZOI', 5.308066510709316]
['LAVRE', 5.307880045994587]
['TOAPE', 5.307556155201727]
['CUPAR', 5.3075521728118185]
['SURZI', 5.307337754644787]
['BOURI', 5.307131133427754]
['PULSA', 5.306844332907473]
['GALIC', 5.306644311161747]
['SUPLA', 5.306606713341162]
['FIALE', 5.306566402025982]
['IOTUL', 5.306465136907989]
['ERUPA', 5.30639890857237]
['CUIVA', 5.30630662730732]
['PELIN', 5.306052138459514]
['MIONE', 5.305500553484527]
['LUPOI', 5.3052384609612036]
['PLINA', 5.304400597255095]
['NASUL', 5.3039373590852295]
['SUBIT', 5.303891247141377]
['TORID', 5.3032872955715735]
['ARCUL', 5.303248634566607]
['STEMA', 5.303182513749945]
['GOLEA', 5.3030846015684165]
['GABIE', 5.303083063218921]
['ILEUS', 5.302614998635481]
['LOGIE', 5.302374570391903]
['SCOTI', 5.302260981299239]
['ULTIM', 5.302203931881565]
['SICUL', 5.302138600599093]
['TRUBA', 5.302015997592603]
['SUDAT', 5.301951248134927]
['DOICA', 5.301848635817534]
['COTIM', 5.301681107273425]
['DARUL', 5.3013526340992545]
['JARET', 5.30120638010831]
['CERNU', 5.301123553356051]
['TEHUI', 5.301009612878247]
['CLIME', 5.3007712456524825]
['SONET', 5.300659880950435]
['PORNI', 5.300353261730611]
['SUNAM', 5.300279445941572]
['URMAS', 5.300201862792045]
['LACTO', 5.29998434891934]
['TONIC', 5.29966111857044]
['CRIZA', 5.299634885196997]
['MUSCA', 5.299589387175677]
['IUGAR', 5.299408224091307]
['CRIDE', 5.299167930501863]
['VELIT', 5.299138450411738]
